"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",glob-parent:3.1.0,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\glob-parent:3.1.0,Strips glob magic from a string to provide the parent directory path,ISC,"","",pkg:npm/glob-parent@3.1.0,"",1067329,"",This affects the package glob-parent before 5.1.2. The enclosure regex used to check for strings ending in enclosure containing path separator.,NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",glob-parent:5.1.0,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?chokidar:3.3.1\glob-parent:5.1.0,Extract the non-magic parent path from a glob string.,ISC,"","",pkg:npm/glob-parent@5.1.0,cpe:2.3:a:gulpjs:glob-parent:5.1.0:*:*:*:*:*:*:*,CVE-2020-28469,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),This affects the package glob-parent before 5.1.2. The enclosure regex used to check for strings ending in enclosure containing path separator.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",glob-parent:5.1.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?watchpack:1.7.2\glob-parent:5.1.1,Extract the non-magic parent path from a glob string.,ISC,"","",pkg:npm/glob-parent@5.1.1,cpe:2.3:a:gulpjs:glob-parent:5.1.1:*:*:*:*:*:*:*,CVE-2020-28469,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),This affects the package glob-parent before 5.1.2. The enclosure regex used to check for strings ending in enclosure containing path separator.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",hosted-git-info:2.8.8,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\hosted-git-info:2.8.8,"Provides metadata and conversions from repository urls for Github, Bitbucket and Gitlab",ISC,"","",pkg:npm/hosted-git-info@2.8.8,"",CVE-2021-23362,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),The package hosted-git-info before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity.,OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:N/I:N/A:L,"","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",hosted-git-info:2.8.8,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\hosted-git-info:2.8.8,"Provides metadata and conversions from repository urls for Github, Bitbucket and Gitlab",ISC,"","",pkg:npm/hosted-git-info@2.8.8,"",1067956,"",The npm package `hosted-git-info` before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity,NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",hosted-git-info:3.0.4,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?angular-datatables:9.0.2\hosted-git-info:3.0.4,"Provides metadata and conversions from repository urls for Github, Bitbucket and Gitlab",ISC,"","",pkg:npm/hosted-git-info@3.0.4,"",CVE-2021-23362,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),The package hosted-git-info before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity.,OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:N/I:N/A:L,"","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",hosted-git-info:3.0.4,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?angular-datatables:9.0.2\hosted-git-info:3.0.4,"Provides metadata and conversions from repository urls for Github, Bitbucket and Gitlab",ISC,"","",pkg:npm/hosted-git-info@3.0.4,"",1067957,"",The npm package `hosted-git-info` before 3.0.8 are vulnerable to Regular Expression Denial of Service (ReDoS) via regular expression shortcutMatch in the fromUrl function in index.js. The affected regular expression exhibits polynomial worst-case time complexity,NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",ini:1.3.5,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\ini:1.3.5,An ini encoder/decoder for node,ISC,"","",pkg:npm/ini@1.3.5,cpe:2.3:a:ini_project:ini:1.3.5:*:*:*:*:*:*:*,CVE-2020-7788,CWE-915 Improperly Controlled Modification of Dynamically-Determined Object Attributes,"This affects the package ini before 1.3.6. If an attacker submits a malicious INI file to an application that parses it with ini.parse, they will pollute the prototype on the application. This can be exploited further depending on the context.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",ini:1.3.5,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\ini:1.3.5,An ini encoder/decoder for node,ISC,"","",pkg:npm/ini@1.3.5,cpe:2.3:a:ini_project:ini:1.3.5:*:*:*:*:*:*:*,1068298,"","### Overview The `ini` npm package before version 1.3.6 has a Prototype Pollution vulnerability.  If an attacker submits a malicious INI file to an application that parses it with `ini.parse`, they will pollute the prototype on the application. This can be exploited further depending on the context.  ### Patches  This has been patched in 1.3.6  ### Steps to reproduce  payload.ini ``` [__proto__] polluted = ""polluted"" ```  poc.js: ``` var fs = require('fs') var ini = require('ini')  var parsed = ini.parse(fs.readFileSync('./payload.ini', 'utf-8')) console.log(parsed) console.log(parsed.__proto__) console.log(polluted) ```  ``` > node poc.js {} { polluted: 'polluted' } { polluted: 'polluted' } polluted ```",NPM,"","","","","","",HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.3.2.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\jquery-1.3.2.js,"","",e4af2b4805203f1ac490ad67531b848b,58b83c75c0ce6d70066070cbce6ccfa90a575923,pkg:javascript/jquery@1.3.2,"",CVE-2012-6708,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 1.9.0 is vulnerable to Cross-site Scripting (XSS) attacks. The jQuery(strInput) function does not differentiate selectors from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input to be HTML if it explicitly starts with the '<' character, limiting exploitability only to attackers who can control the beginning of a string, which is far less common.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.3.2.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\jquery-1.3.2.js,"","",e4af2b4805203f1ac490ad67531b848b,58b83c75c0ce6d70066070cbce6ccfa90a575923,pkg:javascript/jquery@1.3.2,"",CVE-2019-11358,CWE-1321,"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.3.2.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\jquery-1.3.2.js,"","",e4af2b4805203f1ac490ad67531b848b,58b83c75c0ce6d70066070cbce6ccfa90a575923,pkg:javascript/jquery@1.3.2,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.3.2.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\jquery-1.3.2.js,"","",e4af2b4805203f1ac490ad67531b848b,58b83c75c0ce6d70066070cbce6ccfa90a575923,pkg:javascript/jquery@1.3.2,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.3.2.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\jquery-1.3.2.js,"","",e4af2b4805203f1ac490ad67531b848b,58b83c75c0ce6d70066070cbce6ccfa90a575923,pkg:javascript/jquery@1.3.2,"",CVE-2011-4969,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in jQuery before 1.6.3, when using location.hash to select elements, allows remote attackers to inject arbitrary web script or HTML via a crafted tag.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2012-6708,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 1.9.0 is vulnerable to Cross-site Scripting (XSS) attacks. The jQuery(strInput) function does not differentiate selectors from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input to be HTML if it explicitly starts with the '<' character, limiting exploitability only to attackers who can control the beginning of a string, which is far less common.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2015-9251,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 3.0.0 is vulnerable to Cross-site Scripting (XSS) attacks when a cross-domain Ajax request is performed without the dataType option, causing text/javascript responses to be executed.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2019-11358,CWE-1321,"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-1.4.4.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-1.4.4.min.js,"","",73a9c334c5ca71d70d092b42064f6476,b75990598ee8d3895448ed9d08726af63109f842,pkg:javascript/jquery@1.4.4.min,"",CVE-2011-4969,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in jQuery before 1.6.3, when using location.hash to select elements, allows remote attackers to inject arbitrary web script or HTML via a crafted tag.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-ui-1.8.10.custom.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-ui-1.8.10.custom.min.js,"","",a1b0ab465f53fbcfd5c331ae58e0564c,5e4fe114e79ac4fb0cba97fc5e39dd8e9ce7ef07,"pkg:javascript/jquery-ui-dialog@1.8.10, pkg:javascript/jquery-ui@1.8.10","",CVE-2016-7103,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in jQuery UI before 1.12.0 might allow remote attackers to inject arbitrary web script or HTML via the closeText parameter of the dialog function.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGHEST, HIGHEST",5
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-ui-1.8.10.custom.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-ui-1.8.10.custom.min.js,"","",a1b0ab465f53fbcfd5c331ae58e0564c,5e4fe114e79ac4fb0cba97fc5e39dd8e9ce7ef07,"pkg:javascript/jquery-ui-dialog@1.8.10, pkg:javascript/jquery-ui@1.8.10","",CVE-2021-41182,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery-UI is the official jQuery user interface library. Prior to version 1.13.0, accepting the value of the `altField` option of the Datepicker widget from untrusted sources may execute untrusted code. The issue is fixed in jQuery UI 1.13.0. Any string value passed to the `altField` option is now treated as a CSS selector. A workaround is to not accept the value of the `altField` option from untrusted sources.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGHEST, HIGHEST",5
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-ui-1.8.10.custom.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-ui-1.8.10.custom.min.js,"","",a1b0ab465f53fbcfd5c331ae58e0564c,5e4fe114e79ac4fb0cba97fc5e39dd8e9ce7ef07,"pkg:javascript/jquery-ui-dialog@1.8.10, pkg:javascript/jquery-ui@1.8.10","",CVE-2021-41183,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery-UI is the official jQuery user interface library. Prior to version 1.13.0, accepting the value of various `*Text` options of the Datepicker widget from untrusted sources may execute untrusted code. The issue is fixed in jQuery UI 1.13.0. The values passed to various `*Text` options are now always treated as pure text, not HTML. A workaround is to not accept the value of the `*Text` options from untrusted sources.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGHEST, HIGHEST",5
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-ui-1.8.10.custom.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-ui-1.8.10.custom.min.js,"","",a1b0ab465f53fbcfd5c331ae58e0564c,5e4fe114e79ac4fb0cba97fc5e39dd8e9ce7ef07,"pkg:javascript/jquery-ui-dialog@1.8.10, pkg:javascript/jquery-ui@1.8.10","",CVE-2021-41184,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery-UI is the official jQuery user interface library. Prior to version 1.13.0, accepting the value of the `of` option of the `.position()` util from untrusted sources may execute untrusted code. The issue is fixed in jQuery UI 1.13.0. Any string value passed to the `of` option is now treated as a CSS selector. A workaround is to not accept the value of the `of` option from untrusted sources.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGHEST, HIGHEST",5
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery-ui-1.8.10.custom.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\selenium-webdriver\lib\test\data\js\jquery-ui-1.8.10.custom.min.js,"","",a1b0ab465f53fbcfd5c331ae58e0564c,5e4fe114e79ac4fb0cba97fc5e39dd8e9ce7ef07,"pkg:javascript/jquery-ui-dialog@1.8.10, pkg:javascript/jquery-ui@1.8.10","",CVE-2010-5312,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in jquery.ui.dialog.js in the Dialog widget in jQuery UI before 1.10.0 allows remote attackers to inject arbitrary web script or HTML via the title option.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","","HIGHEST, HIGHEST",5
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2019-11358,CWE-1321,"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.min.js,"","",a6b6350ee94a3ea74595c065cbf58af0,b15f7cfa79519756dff1ad22553fd0ed09024343,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.min.js,"","",a6b6350ee94a3ea74595c065cbf58af0,b15f7cfa79519756dff1ad22553fd0ed09024343,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.slim.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.slim.js,"","",b66f82bff95817faddf776d5cfacd5c5,a0588aecc9e4b0dcd0eed0e19ab1f114b93c5963,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.slim.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.slim.js,"","",b66f82bff95817faddf776d5cfacd5c5,a0588aecc9e4b0dcd0eed0e19ab1f114b93c5963,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
