"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",appl-be-rest.war: xercesImpl-2.10.0.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\build\archives\tst\appl-be-rest.war\WEB-INF\lib\xercesImpl-2.10.0.jar,"Xerces2 is the next generation of high performance, fully compliant XML parsers in the Apache Xerces family. This new version of Xerces introduces the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program.      The Apache Xerces2 parser is the reference implementation of XNI but other parser components, configurations, and parsers can be written using the Xerces Native Interface. For complete design and implementation documents, refer to the XNI Manual.      Xerces2 is a fully conforming XML Schema 1.0 processor. A partial experimental implementation of the XML Schema 1.1 Structures and Datatypes Working Drafts (December 2009) and an experimental implementation of the XML Schema Definition Language (XSD): Component Designators (SCD) Candidate Recommendation (January 2010) are provided for evaluation. For more information, refer to the XML Schema page.      Xerces2 also provides a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1.      Xerces2 is able to parse documents written according to the XML 1.1 Recommendation, except that it does not yet provide an option to enable normalization checking as described in section 2.13 of this specification. It also handles namespaces according to the XML Namespaces 1.1 Recommendation, and will correctly serialize XML 1.1 documents if the DOM level 3 load/save APIs are in use.","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",6c433248d569dd471e5d2237cc31df8b,9161654d2afe7f9063455f02ccca8e4ec2787222,pkg:maven/xerces/xercesImpl@2.10.0,cpe:2.3:a:apache:xerces2_java:2.10.0:*:*:*:*:*:*:*,CVE-2013-4002,NVD-CWE-noinfo,"XMLscanner.java in Apache Xerces2 Java Parser before 2.12.0, as used in the Java Runtime Environment (JRE) in IBM Java 5.0 before 5.0 SR16-FP3, 6 before 6 SR14, 6.0.1 before 6.0.1 SR6, and 7 before 7 SR5 as well as Oracle Java SE 7u40 and earlier, Java SE 6u60 and earlier, Java SE 5.0u51 and earlier, JRockit R28.2.8 and earlier, JRockit R27.7.6 and earlier, Java SE Embedded 7u40 and earlier, and possibly other products allows remote attackers to cause a denial of service via vectors related to XML attribute names.",NVD,HIGH,7.1,/AV:N/AC:M/Au:N/C:N/I:N/A:C,"","","",HIGH,78
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",appl-be-rest.war: xercesImpl-2.10.0.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\build\archives\tst\appl-be-rest.war\WEB-INF\lib\xercesImpl-2.10.0.jar,"Xerces2 is the next generation of high performance, fully compliant XML parsers in the Apache Xerces family. This new version of Xerces introduces the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program.      The Apache Xerces2 parser is the reference implementation of XNI but other parser components, configurations, and parsers can be written using the Xerces Native Interface. For complete design and implementation documents, refer to the XNI Manual.      Xerces2 is a fully conforming XML Schema 1.0 processor. A partial experimental implementation of the XML Schema 1.1 Structures and Datatypes Working Drafts (December 2009) and an experimental implementation of the XML Schema Definition Language (XSD): Component Designators (SCD) Candidate Recommendation (January 2010) are provided for evaluation. For more information, refer to the XML Schema page.      Xerces2 also provides a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1.      Xerces2 is able to parse documents written according to the XML 1.1 Recommendation, except that it does not yet provide an option to enable normalization checking as described in section 2.13 of this specification. It also handles namespaces according to the XML Namespaces 1.1 Recommendation, and will correctly serialize XML 1.1 documents if the DOM level 3 load/save APIs are in use.","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",6c433248d569dd471e5d2237cc31df8b,9161654d2afe7f9063455f02ccca8e4ec2787222,pkg:maven/xerces/xercesImpl@2.10.0,cpe:2.3:a:apache:xerces2_java:2.10.0:*:*:*:*:*:*:*,CVE-2022-23437,CWE-91 XML Injection (aka Blind XPath Injection),"There's a vulnerability within the Apache Xerces Java (XercesJ) XML parser when handling specially crafted XML document payloads. This causes, the XercesJ XML parser to wait in an infinite loop, which may sometimes consume system resources for prolonged duration. This vulnerability is present within XercesJ version 2.12.1 and the previous versions.",OSSINDEX,MEDIUM,6.5,/AV:N/AC:L/Au:/C:N/I:N/A:H,"","","",HIGH,78
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",appl-be-rest.war: xmlbeans-2.3.0.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\build\archives\tst\appl-be-rest.war\WEB-INF\lib\xmlbeans-2.3.0.jar,XmlBeans main jar,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",64b05e7adad68fa65d02a8b6daa64afb,8704dcf5c9f10265a08f5020b0fab70eb64ac3c4,pkg:maven/org.apache.xmlbeans/xmlbeans@2.3.0,cpe:2.3:a:apache:xmlbeans:2.3.0:*:*:*:*:*:*:*,CVE-2021-23926,CWE-776 Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),The XML parsers used by XMLBeans up to version 2.6.0 did not set the properties needed to protect the user from malicious XML input. Vulnerabilities include possibilities for XML Entity Expansion attacks. Affects XMLBeans up to and including v2.6.0.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:N/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,HIGH,88
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-1.4.jar,POM was created from deploy:deploy-file,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03dcfdd88502505cc5a805a128bfdd8d,94a9ce681a42d0352b3ad22659f67835e560d107,"pkg:maven/axis/axis@1.4, pkg:maven/org.apache.axis/axis@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2019-0227,CWE-918 Server-Side Request Forgery (SSRF),"A Server Side Request Forgery (SSRF) vulnerability affected the Apache Axis 1.4 distribution that was last released in 2006. Security and bug commits commits continue in the projects Axis 1.x Subversion repository, legacy users are encouraged to build from source. The successor to Axis 1.x is Axis2, the latest version is 1.7.9 and is not vulnerable to this issue.",NVD,MEDIUM,5.4,/AV:A/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,"HIGH, HIGH",27
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-1.4.jar,POM was created from deploy:deploy-file,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03dcfdd88502505cc5a805a128bfdd8d,94a9ce681a42d0352b3ad22659f67835e560d107,"pkg:maven/axis/axis@1.4, pkg:maven/org.apache.axis/axis@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2018-8032,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Apache Axis 1.x up to and including 1.4 is vulnerable to a cross-site scripting (XSS) attack in the default servlet/services.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGH, HIGH",27
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-1.4.jar,POM was created from deploy:deploy-file,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03dcfdd88502505cc5a805a128bfdd8d,94a9ce681a42d0352b3ad22659f67835e560d107,"pkg:maven/axis/axis@1.4, pkg:maven/org.apache.axis/axis@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2012-5784,CWE-20 Improper Input Validation,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","","HIGH, HIGH",27
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-1.4.jar,POM was created from deploy:deploy-file,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03dcfdd88502505cc5a805a128bfdd8d,94a9ce681a42d0352b3ad22659f67835e560d107,"pkg:maven/axis/axis@1.4, pkg:maven/org.apache.axis/axis@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2014-3596,NVD-CWE-Other,"The getCN function in Apache Axis 1.4 and earlier does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a certificate with a subject that specifies a common name in a field that is not the CN field. NOTE: this issue exists because of an incomplete fix for CVE-2012-5784.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","","HIGH, HIGH",27
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-1.4.jar,POM was created from deploy:deploy-file,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03dcfdd88502505cc5a805a128bfdd8d,94a9ce681a42d0352b3ad22659f67835e560d107,"pkg:maven/axis/axis@1.4, pkg:maven/org.apache.axis/axis@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2007-2353,CWE-200 Information Exposure,"Apache Axis 1.0 allows remote attackers to obtain sensitive information by requesting a non-existent WSDL file, which reveals the installation path in the resulting exception message.",OSSINDEX,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","","HIGH, HIGH",27
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-jaxrpc-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-jaxrpc-1.4.jar,POM was created from deploy:deploy-file,"",b4592e5eccfeeeae87cfadef0ca66c66,b393f1f0c0d95b68c86d0b1ab2e687bb71f3c075,"pkg:maven/axis/axis-jaxrpc@1.4, pkg:maven/org.apache.axis/axis-jaxrpc@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2019-0227,CWE-918 Server-Side Request Forgery (SSRF),"A Server Side Request Forgery (SSRF) vulnerability affected the Apache Axis 1.4 distribution that was last released in 2006. Security and bug commits commits continue in the projects Axis 1.x Subversion repository, legacy users are encouraged to build from source. The successor to Axis 1.x is Axis2, the latest version is 1.7.9 and is not vulnerable to this issue.",NVD,MEDIUM,5.4,/AV:A/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,"HIGH, HIGH",22
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-jaxrpc-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-jaxrpc-1.4.jar,POM was created from deploy:deploy-file,"",b4592e5eccfeeeae87cfadef0ca66c66,b393f1f0c0d95b68c86d0b1ab2e687bb71f3c075,"pkg:maven/axis/axis-jaxrpc@1.4, pkg:maven/org.apache.axis/axis-jaxrpc@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2018-8032,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Apache Axis 1.x up to and including 1.4 is vulnerable to a cross-site scripting (XSS) attack in the default servlet/services.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"HIGH, HIGH",22
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-jaxrpc-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-jaxrpc-1.4.jar,POM was created from deploy:deploy-file,"",b4592e5eccfeeeae87cfadef0ca66c66,b393f1f0c0d95b68c86d0b1ab2e687bb71f3c075,"pkg:maven/axis/axis-jaxrpc@1.4, pkg:maven/org.apache.axis/axis-jaxrpc@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2012-5784,CWE-20 Improper Input Validation,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","","HIGH, HIGH",22
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",axis-jaxrpc-1.4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\axis-jaxrpc-1.4.jar,POM was created from deploy:deploy-file,"",b4592e5eccfeeeae87cfadef0ca66c66,b393f1f0c0d95b68c86d0b1ab2e687bb71f3c075,"pkg:maven/axis/axis-jaxrpc@1.4, pkg:maven/org.apache.axis/axis-jaxrpc@1.4",cpe:2.3:a:apache:axis:1.4:*:*:*:*:*:*:*,CVE-2014-3596,NVD-CWE-Other,"The getCN function in Apache Axis 1.4 and earlier does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a certificate with a subject that specifies a common name in a field that is not the CN field. NOTE: this issue exists because of an incomplete fix for CVE-2012-5784.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","","HIGH, HIGH",22
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",batik-css-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\batik-css-1.7.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",b0203e64b3c06729baa0ef84743ab119,e6bb5c85753331534593f33fb9236acb41a0ab79,pkg:maven/org.apache.xmlgraphics/batik-css@1.7,cpe:2.3:a:apache:batik:1.7:*:*:*:*:*:*:*,CVE-2018-8013,CWE-502 Deserialization of Untrusted Data,"In Apache Batik 1.x before 1.10, when deserializing subclass of `AbstractDocument`, the class takes a string from the inputStream as the class name which then use it to call the no-arg constructor of the class. Fix was to check the class type before calling newInstance in deserialization.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",batik-css-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\batik-css-1.7.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",b0203e64b3c06729baa0ef84743ab119,e6bb5c85753331534593f33fb9236acb41a0ab79,pkg:maven/org.apache.xmlgraphics/batik-css@1.7,cpe:2.3:a:apache:batik:1.7:*:*:*:*:*:*:*,CVE-2020-11987,"CWE-20 Improper Input Validation, CWE-918 Server-Side Request Forgery (SSRF)","Apache Batik 1.13 is vulnerable to server-side request forgery, caused by improper input validation by the NodePickerPanel. By using a specially-crafted argument, an attacker could exploit this vulnerability to cause the underlying server to make arbitrary GET requests.",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:P/A:N,HIGH,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",batik-css-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\batik-css-1.7.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",b0203e64b3c06729baa0ef84743ab119,e6bb5c85753331534593f33fb9236acb41a0ab79,pkg:maven/org.apache.xmlgraphics/batik-css@1.7,cpe:2.3:a:apache:batik:1.7:*:*:*:*:*:*:*,CVE-2019-17566,CWE-918 Server-Side Request Forgery (SSRF),"Apache Batik is vulnerable to server-side request forgery, caused by improper input validation by the ""xlink:href"" attributes. By using a specially-crafted argument, an attacker could exploit this vulnerability to cause the underlying server to make arbitrary GET requests.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",batik-css-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\batik-css-1.7.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",b0203e64b3c06729baa0ef84743ab119,e6bb5c85753331534593f33fb9236acb41a0ab79,pkg:maven/org.apache.xmlgraphics/batik-css@1.7,cpe:2.3:a:apache:batik:1.7:*:*:*:*:*:*:*,CVE-2017-5662,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"In Apache Batik before 1.9, files lying on the filesystem of the server which uses batik can be revealed to arbitrary users who send maliciously formed SVG files. The file types that can be shown depend on the user context in which the exploitable application is running. If the user is root a full compromise of the server - including confidential or sensitive files - would be possible. XXE can also be used to attack the availability of the server via denial of service as the references within a xml document can trivially trigger an amplification attack.",NVD,HIGH,7.9,/AV:N/AC:M/Au:S/C:C/I:N/A:C,HIGH,7.3,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:H,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",batik-css-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\batik-css-1.7.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",b0203e64b3c06729baa0ef84743ab119,e6bb5c85753331534593f33fb9236acb41a0ab79,pkg:maven/org.apache.xmlgraphics/batik-css@1.7,cpe:2.3:a:apache:batik:1.7:*:*:*:*:*:*:*,CVE-2015-0250,NVD-CWE-Other,XML external entity (XXE) vulnerability in the SVG to (1) PNG and (2) JPG conversion classes in Apache Batik 1.x before 1.8 allows remote attackers to read arbitrary files or cause a denial of service via a crafted SVG file.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:N/A:P,"","","",HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",bsh-2.0b4.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\bsh-2.0b4.jar,BeanShell,"",a1c60aa83c9c9a6cb2391c1c1b85eb00,a05f0a0feefa8d8467ac80e16e7de071489f0d9c,pkg:maven/org.beanshell/bsh@2.0b4,cpe:2.3:a:beanshell:beanshell:2.0:b4:*:*:*:*:*:*,CVE-2016-2510,CWE-19 Data Processing Errors,"BeanShell (bsh) before 2.0b6, when included on the classpath by an application that uses Java serialization or XStream, allows remote attackers to execute arbitrary code via crafted serialized data, related to XThis.Handler.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,21
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-beanutils-1.9.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-beanutils-1.9.1.jar,Apache Commons BeanUtils provides an easy-to-use but flexible wrapper around reflection and introspection.,http://www.apache.org/licenses/LICENSE-2.0.txt,d095339044d22475f8b1fea1b626d3bb,d2662a4e018671ed061e9acca6299a31b7652f3c,pkg:maven/commons-beanutils/commons-beanutils@1.9.1,cpe:2.3:a:apache:commons_beanutils:1.9.1:*:*:*:*:*:*:*,CVE-2014-0114,CWE-20 Improper Input Validation,"Apache Commons BeanUtils, as distributed in lib/commons-beanutils-1.8.0.jar in Apache Struts 1.x through 1.3.10 and in other products requiring commons-beanutils through 1.9.2, does not suppress the class property, which allows remote attackers to ""manipulate"" the ClassLoader and execute arbitrary code via the class parameter, as demonstrated by the passing of this parameter to the getClass method of the ActionForm object in Struts 1.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,"","","",HIGH,147
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-beanutils-1.9.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-beanutils-1.9.1.jar,Apache Commons BeanUtils provides an easy-to-use but flexible wrapper around reflection and introspection.,http://www.apache.org/licenses/LICENSE-2.0.txt,d095339044d22475f8b1fea1b626d3bb,d2662a4e018671ed061e9acca6299a31b7652f3c,pkg:maven/commons-beanutils/commons-beanutils@1.9.1,cpe:2.3:a:apache:commons_beanutils:1.9.1:*:*:*:*:*:*:*,CVE-2019-10086,CWE-502 Deserialization of Untrusted Data,"In Apache Commons Beanutils 1.9.2, a special BeanIntrospector class was added which allows suppressing the ability for an attacker to access the classloader via the class property available on all Java objects. We, however were not using this by default characteristic of the PropertyUtilsBean.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,HIGH,147
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-discovery-0.2.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-discovery-0.2.jar,Commons Discovery,"",9a2fb56e6a79169b2fb6c8a0dc79abb0,7773ac7a7248f08ed2b8d297c6e2ef28260640ea,pkg:maven/commons-discovery/commons-discovery@0.2,cpe:2.3:a:spirit-project:spirit:0.2:*:*:*:*:*:*:*,CVE-2022-0869,CWE-601 URL Redirection to Untrusted Site ('Open Redirect'),Multiple Open Redirect in GitHub repository nitely/spirit prior to 0.12.3.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,44
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-httpclient-2.0.2.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-httpclient-2.0.2.jar,"The HttpClient  component supports the client-side of RFC 1945 (HTTP/1.0)  and RFC 2616 (HTTP/1.1) , several related specifications (RFC 2109 (Cookies) , RFC 2617 (HTTP Authentication) , etc.), and provides a framework by which new request types (methods) or HTTP extensions can be created easily.","",0dbab8e784354a75066be279d433a951,48856bef6c64eb9689eab125197fdefc399c7858,pkg:maven/commons-httpclient/commons-httpclient@2.0.2,"cpe:2.3:a:apache:commons-httpclient:2.0.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:httpclient:2.0.2:*:*:*:*:*:*:*",CVE-2012-5783,CWE-295 Improper Certificate Validation,"Apache Commons HttpClient 3.x, as used in Amazon Flexible Payments Service (FPS) merchant Java SDK and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",OSSINDEX,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","",HIGH,104
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-httpclient-2.0.2.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-httpclient-2.0.2.jar,"The HttpClient  component supports the client-side of RFC 1945 (HTTP/1.0)  and RFC 2616 (HTTP/1.1) , several related specifications (RFC 2109 (Cookies) , RFC 2617 (HTTP Authentication) , etc.), and provides a framework by which new request types (methods) or HTTP extensions can be created easily.","",0dbab8e784354a75066be279d433a951,48856bef6c64eb9689eab125197fdefc399c7858,pkg:maven/commons-httpclient/commons-httpclient@2.0.2,"cpe:2.3:a:apache:commons-httpclient:2.0.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:httpclient:2.0.2:*:*:*:*:*:*:*",CVE-2020-13956,NVD-CWE-noinfo,Apache HttpClient versions prior to version 4.5.13 and 5.0.3 can misinterpret malformed authority component in request URIs passed to the library as java.net.URI object and pick the wrong target host for request execution.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,104
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",commons-httpclient-2.0.2.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\lib\commons-httpclient-2.0.2.jar,"The HttpClient  component supports the client-side of RFC 1945 (HTTP/1.0)  and RFC 2616 (HTTP/1.1) , several related specifications (RFC 2109 (Cookies) , RFC 2617 (HTTP Authentication) , etc.), and provides a framework by which new request types (methods) or HTTP extensions can be created easily.","",0dbab8e784354a75066be279d433a951,48856bef6c64eb9689eab125197fdefc399c7858,pkg:maven/commons-httpclient/commons-httpclient@2.0.2,"cpe:2.3:a:apache:commons-httpclient:2.0.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:httpclient:2.0.2:*:*:*:*:*:*:*",CVE-2012-6153,CWE-20 Improper Input Validation,"http/conn/ssl/AbstractVerifier.java in Apache Commons HttpClient before 4.2.3 does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a certificate with a subject that specifies a common name in a field that is not the CN field.  NOTE: this issue exists because of an incomplete fix for CVE-2012-5783.",OSSINDEX,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGH,104
